NN, 64, 0, 2.826338052749634, 1.1668039312247693, 3.7920045852661133, 1.2155320746084088, 0.7978479862213135, 0.0920922792336176, 0.8471295833587646, 0.0913253803158387, 0.32268285751342773, 0.00011591068764809006, 6.97636604309082, 0.013561902332500814, 0.0007311826944351196 
GP, 64, 0, 0.014381647109985352, 1.7775809697309064, 1.447258710861206, 1.816861404654742, 0.46544361114501953, 0.033592731057590065, 0.24346232414245605, 0.0361511837906997, 0.0811617374420166, 1.610836416135298e-06, 0.3516111373901367, 8.317736288138365e-05, 0.0002756595611572266 
PINN, 64, 0, 48.8644232749939, 0.30421965598031225, 3.669821262359619, 0.39798144667311497, 0.9588654041290283, 0.0009317606564436488, 0.7439134120941162, 0.0026080437297286616, 0.1638333797454834, 1.982648789834474e-06, 1.5064692497253418, 0.00019686805959950404, 0.00039857566356658934 
PIGP, 64, 0, 0.15574097633361816, 2.0363449838333354, 49.37190365791321, 2.0912676508586716, 2.296626091003418, 0.002984238454576511, 13.159311294555664, 0.003946336893521383, 0.4776589870452881, 6.660728005071669e-07, 25.409234285354614, 8.185123062978298e-05, 0.0008323407173156739 
NN, 128, 0, 3.104254961013794, 1.1959223016946858, 3.875565528869629, 1.225482700944506, 0.8617739677429199, 0.08323568864864601, 0.988980770111084, 0.08295254068167325, 0.35123467445373535, 0.00011004178552586129, 6.394961833953857, 0.012863234234935721, 0.0007856380939483642 
GP, 128, 0, 0.013200521469116211, 2.2776648030458775, 1.410217523574829, 2.230103057483906, 0.520622968673706, 0.03768956116872445, 0.2579636573791504, 0.042222782397582814, 0.09290790557861328, 1.2579489000811652e-06, 0.535555362701416, 4.360405622069471e-05, 0.00038785457611083984 
PINN, 128, 0, 66.5269341468811, 0.27579663821658157, 3.693011999130249, 0.335383619802955, 0.9040787220001221, 0.00010971658087058917, 0.6138689517974854, 0.0015559764750723835, 0.1673424243927002, 3.544570612278453e-07, 1.461414098739624, 3.577527497971592e-05, 0.0004224717617034912 
PIGP, 128, 0, 0.4193909168243408, 1.8563881699361593, 81.32674145698547, 2.321266123694249, 4.559520959854126, 0.030711157615165748, 30.074123859405518, 0.0316291947443154, 0.7859983444213867, 2.151714498888983e-09, 53.03400778770447, 2.8899716539496436e-07, 0.001630958318710327 
NN, 256, 0, 2.8531153202056885, 1.116417998506436, 4.373896360397339, 1.1787896639789979, 0.8523728847503662, 0.0826966464131625, 0.9750039577484131, 0.08274214225372878, 0.29674816131591797, 0.00010962229542892469, 6.923439025878906, 0.013213165059332274, 0.0009854441881179809 
GP, 256, 0, 0.04879927635192871, 2.311520581237014, 1.818622350692749, 2.248619240727155, 0.5802741050720215, 0.06849940568988422, 0.2789783477783203, 0.07222255115340037, 0.09680962562561035, 1.3657448436559726e-06, 0.5489754676818848, 6.156917142231546e-05, 0.00039187371730804444 
PINN, 256, 0, 90.91482377052307, 0.4622409883491105, 4.428095817565918, 0.47914839673638615, 0.9561862945556641, 7.13589212390068e-05, 0.8722784519195557, 0.0016258274620867966, 0.15853476524353027, 2.1058460840666066e-07, 1.5948829650878906, 2.1001162486559822e-05, 0.0004147958755493164 
PIGP, 256, 0, 1.5477726459503174, 1.972209835726065, 164.9680254459381, 2.168023117595532, 9.215794324874878, 0.037802514029586204, 58.83697009086609, 0.05233737222492224, 1.5575335025787354, 5.232648989356564e-09, 106.52116227149963, 6.067552317248011e-07, 0.003080567121505737 
NN, 512, 0, 2.914259672164917, 0.9868548531361134, 4.399494647979736, 1.0662744603953909, 0.7971601486206055, 0.07875303430771602, 0.9965686798095703, 0.07929089917683002, 0.2908163070678711, 0.00010737212340305908, 6.7592856884002686, 0.012871050619130216, 0.0007933533191680908 
GP, 512, 0, 0.11365079879760742, 1.1174648944730712, 1.8334391117095947, 1.3329507036850683, 0.6281964778900146, 0.0006025892842094753, 0.3045356273651123, 0.001961200685135781, 0.10411620140075684, 1.1440347326130902e-06, 0.5593106746673584, 3.671181684978486e-05, 0.0004069828987121582 
PINN, 512, 0, 166.70840454101562, 0.5972640855988327, 4.233690977096558, 0.6335883923535407, 0.9968533515930176, 0.00030703345581003876, 0.6040327548980713, 0.002008072262549132, 0.1728975772857666, 1.078912089326217e-07, 1.3793904781341553, 1.0302805798391144e-05, 0.0004088979959487915 
PIGP, 512, 0, 8.4853355884552, 1.9051798853620483, 384.2372410297394, 2.138510993891557, 18.667399406433105, 0.013119536391083257, 132.5796229839325, 0.0176901877287374, 3.159651517868042, 1.4390349610254942e-09, 216.55008363723755, 1.3449265848903565e-07, 0.006196829676628113 
NN, 1024, 0, 3.0504214763641357, 0.8515071374823562, 3.8286945819854736, 0.930842032778456, 0.7986099720001221, 0.07648734942268091, 0.9106900691986084, 0.07823489129000423, 0.29090046882629395, 0.00010355924268625243, 6.747820854187012, 0.012480087349048848, 0.0008191806077957153 
GP, 1024, 0, 0.38273143768310547, 1.8535868228720256, 1.9469153881072998, 1.7330597270868047, 0.6338188648223877, 0.0008688118239234647, 0.3341367244720459, 0.002667124645285889, 0.11053109169006348, 1.0912892123092478e-06, 0.5983316898345947, 3.134307679323908e-05, 0.0004359501600265503 
PINN, 1024, 0, 307.45370960235596, 0.4982229240305715, 4.00608229637146, 0.5278723777452684, 0.98360276222229, 0.00026396612690907144, 0.6128814220428467, 0.001974988646496595, 0.1595323085784912, 5.6757755502252106e-08, 1.5521323680877686, 5.475339816583239e-06, 0.00041924118995666503 
