NN, 64, 0, 2.580535650253296, 0.42778639299657883, 5.945493698120117, 0.4521066279171626, 0.7051584720611572, 0.1767353108144434, 2.7611446380615234, 0.18933627000428477, 0.4216125011444092, 1.1190179048532739e-05, 8.271191596984863, 0.0046809570803420485, 0.0006880098581314087 
GP, 64, 0, 0.004895925521850586, 0.6086841622798655, 0.7987773418426514, 0.615297452854654, 0.25675439834594727, 0.2990460562983306, 0.3327324390411377, 0.3115664382163647, 0.11066007614135742, 2.2438566019906686e-05, 0.2987191677093506, 0.001619918969119257, 0.00021610617637634276 
PINN, 64, 0, 26.097140550613403, 0.29277541694978665, 3.9333081245422363, 0.2893786320984974, 0.9207699298858643, 0.11348303499189928, 1.7566807270050049, 0.11144860106452442, 0.42591023445129395, 1.01441824105489e-05, 2.2766976356506348, 0.005678822832257011, 0.00038535892963409424 
PIGP, 64, 0, 0.18521618843078613, 0.6257466786865206, 43.74876141548157, 0.6619078998925861, 2.232436180114746, 0.3367239832803449, 25.744821548461914, 0.35931444991156025, 1.0112497806549072, 8.709828745102907e-07, 21.84160876274109, 0.0007274700904550207, 0.0007979476451873779 
NN, 128, 0, 2.5565075874328613, 0.4436945114087345, 5.220027685165405, 0.45401187587205455, 0.7567694187164307, 0.21384423254011142, 2.4971249103546143, 0.22088647799021233, 0.4537513256072998, 5.641959376517108e-06, 8.070292711257935, 0.0031500345464571034, 0.0008721256256103516 
GP, 128, 0, 0.020418405532836914, 0.4690030799167647, 1.3469700813293457, 0.4762584283616706, 0.45376062393188477, 0.22410839577295805, 0.6086282730102539, 0.24215697942886263, 0.2115323543548584, 2.331441333480108e-05, 0.4337325096130371, 0.0013530397221770706, 0.00034439682960510257 
PINN, 128, 0, 77.22437644004822, 0.3529426095857841, 8.357288122177124, 0.33503858679090703, 0.9365370273590088, 0.14072297118574403, 3.2431423664093018, 0.13671862484046707, 0.4320335388183594, 3.7463055277469758e-06, 2.048964738845825, 0.0026329424128269997, 0.0004004579782485962 
PIGP, 128, 0, 0.42350149154663086, 0.649153480326908, 93.78413009643555, 0.696253173921274, 4.397252321243286, 0.38233242456727584, 46.66986417770386, 0.42315862394070347, 2.0174009799957275, 5.9538595205772e-08, 50.90558075904846, 0.00017895074185372161, 0.0015902239084243774 
NN, 256, 0, 2.622288942337036, 0.49818093107350436, 5.4656007289886475, 0.5127460990903976, 0.7700099945068359, 0.23388998041490636, 2.4801394939422607, 0.24447586190905934, 0.46026182174682617, 4.534146853920138e-06, 7.460646390914917, 0.0029835002621490777, 0.000711761713027954 
GP, 256, 0, 0.012099742889404297, 0.4351140129979532, 1.435427188873291, 0.4607185852801131, 0.4850318431854248, 0.1998312013450142, 0.6322591304779053, 0.2211567692321287, 0.22317290306091309, 2.1725568726674217e-05, 0.47235965728759766, 0.001203974731122848, 0.0003688305616378784 
PINN, 256, 0, 132.57884192466736, 0.24834222507110645, 3.862797260284424, 0.24153010057170898, 0.9104897975921631, 0.08868833272411594, 1.774078130722046, 0.10205730985812454, 0.41471195220947266, 7.944633281429595e-07, 2.1376678943634033, 0.001195032397925899, 0.00040441334247589113 
PIGP, 256, 0, 1.5593500137329102, 0.6252938864177793, 238.5342881679535, 0.6714920943429733, 8.874878883361816, 0.3096631106130535, 126.64588046073914, 0.37070532191079697, 4.0681891441345215, 3.970990432194098e-08, 128.55596542358398, 0.00015785200227981712, 0.003031306266784668 
NN, 512, 0, 2.692938804626465, 0.4195016423058649, 5.8070595264434814, 0.4499266583588443, 0.7842977046966553, 0.18015625088477352, 2.464353084564209, 0.19483893416605327, 0.42553114891052246, 2.40774615540871e-06, 7.188955307006836, 0.001263331411933602, 0.0007546091079711914 
GP, 512, 0, 0.0915365219116211, 0.5457304384984952, 1.4767804145812988, 0.6175258129860824, 0.5207376480102539, 0.25747681892658064, 0.6821928024291992, 0.3234219804450364, 0.24039030075073242, 2.4065821359280964e-05, 0.516972541809082, 0.0008211545731829189, 0.0004276913404464722 
PINN, 512, 0, 186.66017866134644, 0.307363011296506, 4.375024795532227, 0.24603834666095975, 0.9475769996643066, 0.08776542319385122, 1.848975419998169, 0.08443207708587001, 0.4290764331817627, 6.272567312606702e-07, 2.2481863498687744, 0.0006263729001536631, 0.0004225701093673706 
PIGP, 512, 0, 8.395394563674927, 0.6572849373274398, 355.54647874832153, 0.6610598664185454, 18.282917499542236, 0.38742437868280283, 205.38794088363647, 0.37313345864486297, 8.407716274261475, 7.151669547980407e-08, 222.5434763431549, 3.100906418060775e-05, 0.006054252982139587 
NN, 1024, 0, 2.787527561187744, 0.5766421507967681, 5.584378719329834, 0.5943742317138364, 0.7647948265075684, 0.28446455782088065, 2.681063175201416, 0.2977284677408393, 0.45004868507385254, 3.3390518533772143e-06, 6.377527713775635, 0.0020195797900222387, 0.0004683232307434082 
GP, 1024, 0, 0.2838566303253174, 0.5479272916791996, 1.763371467590332, 0.559264288750445, 0.6006448268890381, 0.23280760028587816, 0.7747044563293457, 0.2760061886333008, 0.28144049644470215, 2.347350007328545e-05, 0.554093599319458, 0.0008036866700773364, 0.0004130500555038452 
PINN, 1024, 0, 373.721955537796, 0.356932669861411, 5.183551788330078, 0.3827515774754638, 0.9720935821533203, 0.1454634696565439, 2.4684689044952393, 0.17211295707709987, 0.4368453025817871, 1.7905745786798937e-07, 2.1235013008117676, 0.00025600025660251077, 0.00040782570838928224 
